,genotype,fitness,tree_depth,original_phenotype,mapping_values,phenotype,other_info
115,"[[0], [2, 4, 2, 3, 4, 3, 2, 2, 3], [], [2, 3, 4, 3], [2, 1, 2], [4]]",2.189447120178992,8,_exp_(_log_(Constant)/(x[4]/(_inv_(_log_(Constant))*x[5])*x[5])),"[1, 9, 0, 4, 3, 1]",_exp_(_log_(0.5942250656041724)/(x[4]/(_inv_(_log_(0.723323292631134))*x[5])*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
116,"[[0], [2, 2, 2, 3], [], [2, 0, 0], [1], [1]]",2.1965572318909548,7,_exp_(sin(sin(x[1]))),"[1, 4, 0, 3, 1, 1]",_exp_(sin(sin(x[1]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
117,"[[0], [1, 3, 3], [1], [], [0, 2], []]",2.2284638989299554,4,(x[0]-Constant),"[1, 3, 1, 0, 2, 0]",(x[0]-0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
118,"[[0], [1, 3, 3], [2, 1, 3, 2, 4], [], [0, 2], []]",2.246227678411805,4,(x[0]*Constant),"[1, 3, 1, 0, 2, 0]",(x[0]*0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
119,"[[0], [2, 4, 2, 3, 4, 3, 2, 2, 3], [2], [2, 3, 4, 3], [0, 1, 1], [4, 4]]",2.2467162486882604,9,_exp_(_log_(x[0])/(x[4]/(_inv_(_log_(x[4]))*x[5])*x[5])),"[1, 9, 0, 4, 3, 2]",_exp_(_log_(x[0])/(x[4]/(_inv_(_log_(x[4]))*x[5])*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
120,"[[0], [2, 4, 2, 3, 4, 3, 2, 2, 3], [1], [2, 3, 4, 2], [1, 2, 0], [0]]",2.250010203476445,8,_exp_(_log_(x[0])/(Constant/(_inv_(_exp_(x[0]))*x[5])*x[5])),"[1, 9, 0, 4, 3, 1]",_exp_(_log_(x[0])/(0.5942250656041724/(_inv_(_exp_(x[0]))*x[5])*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
121,"[[0], [0, 0, 3, 1, 1, 0, 3, 3, 4, 3, 3, 1, 3, 2, 3, 1, 0, 4, 0, 3, 3, 3, 1, 1, 3, 3, 3, 4, 2, 0, 3, 3, 4, 0, 3, 3, 3], [4, 2, 2, 0, 1, 4, 1, 1, 3, 0, 0, 4, 2], [1, 1], [0, 2, 0, 0, 1, 0, 1, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0, 2], [3, 2]]",2.2598021422538697,9,x[0]**((Constant*x[0]*x[0]/(x[3]*x[5]))+(x[0]-cos(x[2])))**(x[0]-x[0]/(Constant*x[5])-((Constant|_div_|Constant)+Constant)+cos(x[0]**x[0])/(x[0]*x[0]/(Constant*x[5])*x[5])),"[1, 37, 13, 2, 18, 2]",x[0]**((0.5942250656041724*x[0]*x[0]/(x[3]*x[5]))+(x[0]-cos(x[2])))**(x[0]-x[0]/(0.723323292631134*x[5])-((0.08992457266499854|_div_|0.08558322728806267)+0.33794059917606123)+cos(x[0]**x[0])/(x[0]*x[0]/(0.08756503566974927*x[5])*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
122,"[[0], [2, 2, 3, 0, 2, 3, 3, 3], [3], [0, 2, 2], [2, 0, 2], []]",2.2642029450255037,5,sin(_exp_(Constant)),"[1, 3, 0, 2, 1, 0]",sin(_exp_(0.5942250656041724)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
123,"[[0], [2, 1, 1, 0, 3, 3, 3, 1, 3, 3, 2, 1, 3, 3], [1, 2, 2, 4, 4], [4, 2, 2], [2, 2, 2, 1, 0, 0], [0]]",2.2698893165381415,7,_inv_(((Constant-Constant*Constant)*(x[0]**x[0]))),"[1, 10, 4, 1, 5, 1]",_inv_(((0.5942250656041724-0.723323292631134*0.08992457266499854)*(x[0]**x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
124,"[[0], [2, 3], [], [1], [2, 2, 0, 0, 2, 2], [0]]",2.2859716986326295,4,cos(Constant),"[1, 2, 0, 1, 1, 0]",cos(0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
125,"[[0], [1, 3, 0, 1, 0, 2, 3, 0, 3, 3, 3, 1, 2, 4, 3, 3, 1, 3, 2, 3], [1, 4, 0, 3, 4, 3, 2], [0, 4, 1], [0, 1, 2, 1, 0, 1, 1, 2, 2], [5, 4, 4, 1]]",2.2907218271857945,9,(x[0]-(sin(x[5])**Constant+x[4]|_div_|x[0])**(_inv_(x[4]/(x[1]*x[5]))|_div_|(Constant*cos(Constant)))),"[1, 20, 7, 3, 9, 4]",(x[0]-(sin(x[5])**0.5942250656041724+x[4]|_div_|x[0])**(_inv_(x[4]/(x[1]*x[5]))|_div_|(0.723323292631134*cos(0.08992457266499854)))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
126,"[[0], [0, 2, 3, 3], [2], [4], [0, 1], [0]]",2.2909973407179423,5,_inv_(x[0])*x[0],"[1, 4, 1, 1, 2, 1]",_inv_(x[0])*x[0],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
127,"[[0], [2, 2, 4, 0, 2, 3, 3, 3], [3], [0, 2, 2], [2, 0, 2], []]",2.2969326525480893,8,sin(_exp_(_exp_(Constant)|_div_|x[0]/(Constant*x[5]))),"[1, 8, 1, 3, 3, 0]",sin(_exp_(_exp_(0.5942250656041724)|_div_|x[0]/(0.723323292631134*x[5]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
128,"[[0], [2, 0, 4, 3, 2, 3, 1, 2, 3, 1, 3, 3, 3, 0, 0, 3, 3, 2], [0, 3, 2, 3, 4, 2, 3], [0, 1, 1, 1, 4], [2, 0, 0, 2, 2, 0, 1, 2, 2, 2, 2], [5]]",2.3054887655545198,7,sin(Constant/(cos(x[0])*x[5])+(cos(x[0])|_div_|(Constant*Constant))),"[1, 12, 3, 3, 5, 0]",sin(0.5942250656041724/(cos(x[0])*x[5])+(cos(x[0])|_div_|(0.723323292631134*0.08992457266499854))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
129,"[[0], [0, 3, 3], [4], [0], [2, 2], [1]]",2.3077524481754788,4,Constant**Constant,"[1, 3, 1, 0, 2, 0]",0.5942250656041724**0.723323292631134,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
130,"[[0], [2, 0, 4, 0, 2, 3, 3, 0, 2, 3, 0, 3, 3, 3], [0, 1, 2, 2], [3, 1, 3], [1, 0, 1, 1, 1, 2], [0, 0, 2, 4]]",2.3122548670273706,9,_log_(cos(x[0])+x[0]/(_log_(x[0])-x[2]*x[4]*x[5])*Constant),"[1, 14, 4, 3, 6, 4]",_log_(cos(x[0])+x[0]/(_log_(x[0])-x[2]*x[4]*x[5])*0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
131,"[[0], [2, 3], [], [4], [1], [0]]",2.313353242987935,5,_inv_(x[0]),"[1, 2, 0, 1, 1, 1]",_inv_(x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
132,"[[0], [2, 3], [1], [4], [1], [0]]",2.313353242987935,5,_inv_(x[0]),"[1, 2, 0, 1, 1, 1]",_inv_(x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
133,"[[0], [0, 2, 2, 1, 3, 2, 3, 2, 0, 2, 4, 3, 3, 3], [4, 3, 3], [3, 3, 1, 1, 4], [1, 0, 1, 2, 0], [2, 5]]",2.3147192658798574,9,_log_(_log_((x[2]**cos(x[0]))))|_div_|cos(_inv_(x[5]/(Constant*x[5]))|_div_|x[0]),"[1, 14, 3, 5, 5, 2]",_log_(_log_((x[2]**cos(x[0]))))|_div_|cos(_inv_(x[5]/(0.5942250656041724*x[5]))|_div_|x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
134,"[[0], [0, 3, 3], [0], [], [2, 1], [5]]",2.3210500638282796,5,Constant+x[5],"[1, 3, 1, 0, 2, 1]",0.5942250656041724+x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
135,"[[0], [0, 3, 3], [0], [], [2, 1], [5]]",2.3210500638282796,5,Constant+x[5],"[1, 3, 1, 0, 2, 1]",0.5942250656041724+x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
136,"[[0], [1, 3, 1, 3, 0, 3, 2, 3, 4, 0, 0, 3, 3, 4, 3, 3, 1, 1, 3, 3, 4, 0, 0, 3], [4, 1, 0, 3, 3, 1, 1], [1], [2, 1, 2, 0, 2, 1, 2, 1, 0, 1, 1, 0], [0, 4, 1, 4, 0]]",2.321204401748186,7,(Constant**(x[0]-Constant+cos(x[0]))),"[1, 8, 3, 1, 4, 1]",(0.5942250656041724**(x[0]-0.723323292631134+cos(x[0]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
137,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
138,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
139,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
140,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
141,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
142,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
143,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
144,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
145,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
146,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
147,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
148,"[[0], [3], [], [], [2, 1, 0, 2, 2, 0, 0, 1, 1, 2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
149,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
150,"[[0], [3], [], [0], [2, 2, 1, 0, 2, 2, 1, 1, 2, 0, 0, 2, 2, 1], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
151,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
152,"[[0], [3], [2], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
153,"[[0], [3], [3, 3, 0, 1, 0, 3, 0, 3, 1, 1, 4, 1], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
154,"[[0], [3], [3], [], [2, 0, 2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
155,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
156,"[[0], [3], [], [], [2, 0, 0, 2, 1, 2, 2], [3]]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
157,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
158,"[[0], [3], [0, 0, 2], [], [2], [3, 5, 2]]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
159,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
160,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
161,"[[0], [3], [2], [], [2], [4]]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
162,"[[0], [3], [3, 1, 4, 0, 3, 3, 0, 1], [2, 0, 3], [2, 0, 1, 1, 0, 2, 0, 1, 1, 2], [3]]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
163,"[[0], [3], [], [4, 1, 4, 2, 3], [2], [4, 2, 1, 2, 5, 2, 3, 0, 2, 5]]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
164,"[[0], [3], [], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
165,"[[0], [3], [1, 2, 2, 4, 4], [4, 2, 2], [2, 2, 2, 1, 0, 0], [0]]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
166,"[[0], [3], [1, 4, 2, 1], [], [2], []]",2.3218646327146875,3,Constant,"[1, 1, 0, 0, 1, 0]",0.5942250656041724,"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
167,"[[0], [3], [], [], [1, 2, 0], [1]]",2.3563271373159194,4,x[1],"[1, 1, 0, 0, 1, 1]",x[1],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
168,"[[0], [3], [], [], [1], [1]]",2.3563271373159194,4,x[1],"[1, 1, 0, 0, 1, 1]",x[1],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
169,"[[0], [2, 0, 4, 2, 0, 3, 3, 3, 3], [4, 3, 3], [1, 3], [1, 0, 1, 2, 0], [2, 1]]",2.385047812887483,9,cos(_log_(x[2]**x[0])/(x[1]*x[5])|_div_|Constant),"[1, 9, 2, 2, 4, 2]",cos(_log_(x[2]**x[0])/(x[1]*x[5])|_div_|0.5942250656041724),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
170,"[[0], [2, 3, 3], [4], [1], [0, 0], [4]]",2.412048425274269,4,cos(x[0]),"[1, 2, 0, 1, 1, 0]",cos(x[0]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
171,"[[0], [3], [], [], [1], [5]]",2.41260699404653,4,x[5],"[1, 1, 0, 0, 1, 1]",x[5],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
172,"[[0], [2, 0, 4, 3, 2, 3, 1, 2, 3, 1, 3, 3, 3, 0, 0, 3, 3, 2], [1, 1, 1], [0, 1, 1, 1, 4], [2, 1, 1, 1, 1], [2, 2, 5, 2]]",2.427599258583045,8,sin(Constant/(cos(x[2])*x[5])-(cos(x[2])-(x[5]-x[2]))),"[1, 12, 3, 3, 5, 4]",sin(0.5942250656041724/(cos(x[2])*x[5])-(cos(x[2])-(x[5]-x[2]))),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
173,"[[0], [1, 3, 3], [1], [], [2, 1], [4]]",3.056214313095952,5,(Constant-x[4]),"[1, 3, 1, 0, 2, 1]",(0.5942250656041724-x[4]),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
174,"[[0], [3], [], [], [1], [2]]",4.016385927315702,4,x[2],"[1, 1, 0, 0, 1, 1]",x[2],"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
175,"[[0], [0, 0, 3, 1, 1, 0, 3, 3, 4, 3, 3, 1, 3, 2, 3, 1, 0, 4, 0, 3, 3, 3, 1, 1, 3, 3, 3, 4, 2, 0, 3, 4, 4, 0, 3, 3, 3, 4, 2, 2, 1, 3, 3, 2, 1, 4, 1, 3, 3, 0, 3, 3, 4, 4, 3, 3, 1, 1, 0, 1, 3, 0, 0, 0, 3, 3, 2, 3, 0, 1, 3, 3, 1, 3, 3, 1, 4, 1, 4, 3, 3, 3, 1, 2, 3, 4, 3, 3, 1, 3, 0, 2, 3, 4, 3, 3, 4, 1, 0, 3, 0, 1, 3, 3, 4, 3, 3, 2, 0, 3, 1, 3, 3, 2, 0, 3, 3, 0, 4, 3, 2, 3, 1, 2, 4, 1, 4, 3, 3, 4, 3, 3, 1, 3, 0, 3, 3, 1, 0, 4, 4, 3, 3, 4, 3, 3, 1, 0, 3, 3, 0, 3, 3, 3, 3], [0, 1, 2, 1, 0, 1, 0, 1, 2, 4, 3, 2, 0, 3, 2, 4, 1, 0, 2, 1, 2, 0, 3, 3, 0, 3, 0, 4, 3, 2, 4, 4, 2, 2, 2, 3, 0, 2, 0, 2, 4, 3, 1, 1, 1, 3, 1, 1, 4], [2, 1, 4, 0, 0, 0, 3, 1, 3, 0, 4, 0], [0, 0, 2, 1, 2, 0, 0, 2, 1, 1, 2, 1, 1, 0, 1, 1, 1, 0, 1, 0, 2, 1, 0, 0, 1, 2, 1, 1, 0, 1, 2, 2, 2, 2, 1, 0, 0, 2, 1, 2, 2, 0, 1, 0, 2, 1, 2, 2, 0, 0, 2, 2, 1, 1, 1, 0, 1, 1, 1, 0, 2, 2, 1, 2, 2, 2, 0, 1, 0, 0, 1, 2], [1, 0, 5, 1, 4, 1, 2, 4, 1, 0, 0, 1, 5, 3, 4, 1, 3, 2, 0, 0, 5, 4, 2, 1, 0, 4, 1]]",17.000473366899122,21,x[0]+((x[0]-Constant*x[1]/(Constant*x[5]))-(x[0]+_exp_(x[0])))-(Constant+x[0]/(x[5]*x[5])-((Constant*x[1])**x[4])|_div_|cos(x[0]*x[1]+x[2]/(x[4]*x[5])/(_inv_(sin((x[0]|_div_|x[1])))/(sin(((x[0]*Constant)/(x[0]**x[0]*x[5])-x[0]/(x[0]*x[5])/((((Constant+x[1]*x[5]-sin(x[0])*(x[3]+Constant)|_div_|(Constant|_div_|Constant))+((Constant/(x[4]*x[5])|_div_|x[0])/((_log_(x[0])+Constant/(x[1]*x[5]))*x[5])**(Constant|_div_|cos(Constant)*x[0]/(x[3]*x[5])))**(x[0]**(Constant*x[2])*Constant/(Constant*x[5])*_log_(x[0]|_div_|(x[0]+Constant)))/(sin(Constant*x[0])*x[5]))+x[0]/(_inv_(x[5])*x[5])*(sin((x[0]/(x[4]*x[5])**x[2]/(x[1]*x[5]))/((x[0]|_div_|Constant-Constant)*x[5]))-(x[0]/(Constant*x[5])/(Constant/(Constant*x[5])*x[5])-(x[0]|_div_|x[4]-x[0]-x[0])**x[1])))*x[5])))*x[5])*x[5]))/(Constant*x[5])),"[1, 155, 49, 12, 72, 27]",x[0]+((x[0]-0.5942250656041724*x[1]/(0.723323292631134*x[5]))-(x[0]+_exp_(x[0])))-(0.08992457266499854+x[0]/(x[5]*x[5])-((0.08558322728806267*x[1])**x[4])|_div_|cos(x[0]*x[1]+x[2]/(x[4]*x[5])/(_inv_(sin((x[0]|_div_|x[1])))/(sin(((x[0]*0.33794059917606123)/(x[0]**x[0]*x[5])-x[0]/(x[0]*x[5])/((((0.08756503566974927+x[1]*x[5]-sin(x[0])*(x[3]+0.8433798356967075)|_div_|(0.4099031398801315|_div_|0.8156153325978827))+((0.2886750133191379/(x[4]*x[5])|_div_|x[0])/((_log_(x[0])+0.5160313400530634/(x[1]*x[5]))*x[5])**(0.9646681873905588|_div_|cos(0.927996578341617)*x[0]/(x[3]*x[5])))**(x[0]**(0.11551111439163142*x[2])*0.5318929784458891/(0.6027049775869583*x[5])*_log_(x[0]|_div_|(x[0]+0.3422949368639001)))/(sin(0.7221521147404784*x[0])*x[5]))+x[0]/(_inv_(x[5])*x[5])*(sin((x[0]/(x[4]*x[5])**x[2]/(x[1]*x[5]))/((x[0]|_div_|0.49969621779719675-0.7899538209386848)*x[5]))-(x[0]/(0.528462121481673*x[5])/(0.05802345676812182/(0.08158641656712029*x[5])*x[5])-(x[0]|_div_|x[4]-x[0]-x[0])**x[1])))*x[5])))*x[5])*x[5]))/(0.1406568197936845*x[5])),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
176,"[[0], [1, 1, 2, 3, 1, 0, 3, 3, 3, 2, 3, 0, 1, 0, 2, 0, 4, 3, 3, 3, 2, 0, 1, 3, 3, 3], [2, 2, 4, 4, 4, 0, 3], [0, 2, 0], [0, 1, 1, 1, 2, 1, 2, 0, 0, 0, 2, 2], [0, 1, 2]]",17.000473366899122,8,((sin(x[0])*(x[0]*x[1]**x[2]))**_exp_(Constant)),"[1, 11, 4, 2, 5, 3]",((sin(x[0])*(x[0]*x[1]**x[2]))**_exp_(0.5942250656041724)),"{'generation': 0, 'evals': 1, 'test_error': 0.0}"
